order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260824-0001,2026-08-24,S001,NP5071,4,220.05,0,in_store,N
20260824-0002,2026-08-24,S002,NP5067,4,247.56,0,in_store,Y
20260824-0003,2026-08-24,S002,NP5012,1,102.04,15,in_store,N
20260824-0004,2026-08-24,S007,NP5052,2,378.16,0,in_store,Y
20260824-0005,2026-08-24,S004,NP5025,3,121.37,0,in_store,N
20260824-0006,2026-08-24,S008,NP5053,1,94.97,15,in_store,Y
20260824-0007,2026-08-24,S006,NP5049,1,212.27,5,ship_from_store,Y
20260824-0008,2026-08-24,S003,NP5070,4,121.73,15,in_store,Y
20260824-0009,2026-08-24,S002,NP5044,2,193.76,0,in_store,Y
20260824-0010,2026-08-24,S001,NP5071,2,220.05,0,in_store,Y
20260824-0011,2026-08-24,S003,NP5050,4,59.55,20,pickup,Y
20260824-0012,2026-08-24,S007,NP5003,2,441.63,0,in_store,Y
20260824-0013,2026-08-24,S003,NP5024,2,79.53,10,ship_from_store,Y
20260824-0014,2026-08-24,S003,NP5006,2,55.38,0,ship_from_store,Y
20260824-0015,2026-08-24,S006,NP5075,1,274.77,0,ship_from_store,N
20260824-0016,2026-08-24,S007,NP5053,1,94.97,15,in_store,Y
20260824-0017,2026-08-24,S007,NP5063,1,77.22,0,in_store,Y
20260824-0018,2026-08-24,S001,NP5064,1,557.33,15,pickup,N
20260824-0019,2026-08-24,S006,NP5045,2,343.55,0,in_store,Y
20260824-0020,2026-08-24,S008,NP5074,3,147.33,10,in_store,Y
20260824-0021,2026-08-24,S001,NP5010,1,527.8,5,in_store,Y
20260824-0022,2026-08-24,S003,NP5005,4,101.13,10,pickup,Y
20260824-0023,2026-08-24,S004,NP5074,1,139.14,15,in_store,Y
20260824-0024,2026-08-24,S007,NP5059,1,98.02,10,in_store,Y
20260824-0025,2026-08-24,S004,NP5012,2,120.05,0,pickup,Y
20260824-0026,2026-08-24,S003,NP5072,1,755.47,5,ship_from_store,Y
