order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260813-0001,2026-08-13,S006,NP5054,4,72.66,0,ship_from_store,N
20260813-0002,2026-08-13,S003,NP5007,1,109.09,0,ship_from_store,Y
20260813-0003,2026-08-13,S002,NP5024,2,88.37,0,ship_from_store,Y
20260813-0004,2026-08-13,S005,NP5009,1,112.78,5,in_store,Y
20260813-0005,2026-08-13,S003,NP5024,1,79.53,10,ship_from_store,Y
20260813-0006,2026-08-13,S006,NP5040,2,91.39,15,ship_from_store,Y
20260813-0007,2026-08-13,S007,NP5074,1,130.96,20,pickup,Y
20260813-0008,2026-08-13,S001,NP5001,1,110.3,15,ship_from_store,Y
20260813-0009,2026-08-13,S004,NP5048,1,65.43,10,pickup,Y
20260813-0010,2026-08-13,S003,NP5059,2,87.13,20,in_store,Y
20260813-0011,2026-08-13,S006,NP5024,2,88.37,0,ship_from_store,Y
20260813-0012,2026-08-13,S004,NP5003,3,441.63,0,in_store,Y
20260813-0013,2026-08-13,S003,NP5047,1,49.36,15,in_store,Y
20260813-0014,2026-08-13,S005,NP5013,3,89.49,10,pickup,Y
20260813-0015,2026-08-13,S003,NP5011,2,106.13,20,in_store,Y
20260813-0016,2026-08-13,S008,NP5059,1,108.91,0,in_store,Y
20260813-0017,2026-08-13,S007,NP5074,3,130.96,20,ship_from_store,Y
20260813-0018,2026-08-13,S007,NP5071,3,220.05,0,ship_from_store,Y
20260813-0019,2026-08-13,S001,NP5050,2,59.55,20,pickup,N
20260813-0020,2026-08-13,S002,NP5046,1,206.02,10,pickup,Y
20260813-0021,2026-08-13,S004,NP5002,2,205.57,0,in_store,Y
20260813-0022,2026-08-13,S003,NP5003,1,441.63,0,in_store,Y
20260813-0023,2026-08-13,S002,NP5067,1,235.18,5,in_store,N
20260813-0024,2026-08-13,S002,NP5040,1,107.52,0,ship_from_store,Y
20260813-0025,2026-08-13,S006,NP5004,1,103.51,5,in_store,Y
20260813-0026,2026-08-13,S001,NP5043,2,225.54,5,in_store,Y
20260813-0027,2026-08-13,S004,NP5068,3,86.31,0,ship_from_store,Y
20260813-0028,2026-08-13,S002,NP5070,1,143.21,0,in_store,N
20260813-0029,2026-08-13,S007,NP5015,1,162.13,15,ship_from_store,Y
20260813-0030,2026-08-13,S007,NP5030,4,128.56,0,pickup,N
20260813-0031,2026-08-13,S001,NP5001,2,110.3,15,in_store,Y
20260813-0032,2026-08-13,S006,NP5050,3,67.0,10,in_store,Y
20260813-0033,2026-08-13,S003,NP5043,4,237.41,0,pickup,Y
20260813-0034,2026-08-13,S003,NP5014,1,180.27,15,in_store,Y
20260813-0035,2026-08-13,S002,NP5012,1,102.04,15,in_store,Y
20260813-0036,2026-08-13,S003,NP5015,1,152.59,20,ship_from_store,Y
20260813-0037,2026-08-13,S007,NP5003,1,419.55,5,ship_from_store,N
20260813-0038,2026-08-13,S001,NP5023,2,144.84,0,ship_from_store,Y
20260813-0039,2026-08-13,S006,NP5012,2,114.05,5,ship_from_store,Y
20260813-0040,2026-08-13,S004,NP5053,2,94.97,15,in_store,Y
20260813-0041,2026-08-13,S003,NP5008,1,175.19,0,in_store,Y
20260813-0042,2026-08-13,S005,NP5067,1,247.56,0,ship_from_store,N
20260813-0043,2026-08-13,S006,NP5057,2,399.61,0,ship_from_store,Y
20260813-0044,2026-08-13,S007,NP5060,1,141.65,15,in_store,Y
20260813-0045,2026-08-13,S004,NP5030,1,102.85,20,pickup,Y
20260813-0046,2026-08-13,S002,NP5060,1,166.65,0,in_store,Y
20260813-0047,2026-08-13,S004,NP5054,1,72.66,0,ship_from_store,Y
20260813-0048,2026-08-13,S003,NP5031,2,154.39,10,in_store,Y
20260813-0049,2026-08-13,S008,NP5055,3,279.48,0,pickup,N
20260813-0050,2026-08-13,S007,NP5018,2,150.17,0,ship_from_store,Y
20260813-0051,2026-08-13,S003,NP5054,2,58.13,20,in_store,Y
20260813-0052,2026-08-13,S006,NP5036,2,132.98,15,ship_from_store,Y
20260813-0053,2026-08-13,S001,NP5017,4,50.62,20,ship_from_store,N
20260813-0054,2026-08-13,S003,NP5048,1,58.16,20,ship_from_store,Y
20260813-0055,2026-08-13,S006,NP5046,1,217.46,5,in_store,N
20260813-0056,2026-08-13,S004,NP5043,2,213.67,10,in_store,N
20260813-0057,2026-08-13,S006,NP5051,1,429.02,0,pickup,N
20260813-0058,2026-08-13,S002,NP5063,1,77.22,0,in_store,Y
20260813-0059,2026-08-13,S006,NP5073,4,77.67,15,pickup,N
20260813-0060,2026-08-13,S007,NP5021,1,73.7,0,in_store,Y
20260813-0061,2026-08-13,S001,NP5033,3,159.46,15,in_store,Y
20260813-0062,2026-08-13,S002,NP5030,1,128.56,0,in_store,Y
20260813-0063,2026-08-13,S008,NP5049,1,178.75,20,pickup,Y
20260813-0064,2026-08-13,S008,NP5067,1,198.05,20,ship_from_store,Y
20260813-0065,2026-08-13,S008,NP5048,1,72.7,0,in_store,N
20260813-0066,2026-08-13,S007,NP5042,1,106.74,5,ship_from_store,N
20260813-0067,2026-08-13,S008,NP5034,3,168.67,0,in_store,Y
20260813-0068,2026-08-13,S001,NP5003,3,375.39,15,ship_from_store,Y
20260813-0069,2026-08-13,S004,NP5038,1,178.36,10,in_store,Y
20260813-0070,2026-08-13,S007,NP5055,1,265.51,5,in_store,Y
20260813-0071,2026-08-13,S005,NP5020,4,176.28,15,in_store,N
20260813-0072,2026-08-13,S001,NP5032,2,200.43,0,in_store,Y
20260813-0073,2026-08-13,S007,NP5007,3,98.18,10,ship_from_store,N
20260813-0074,2026-08-13,S007,NP5076,1,157.12,0,ship_from_store,Y
20260813-0075,2026-08-13,S006,NP5067,1,222.8,10,ship_from_store,Y
20260813-0076,2026-08-13,S003,NP5054,1,72.66,0,in_store,Y
20260813-0077,2026-08-13,S003,NP5055,3,279.48,0,in_store,Y
20260813-0078,2026-08-13,S008,NP5026,1,122.26,5,ship_from_store,Y
20260813-0079,2026-08-13,S002,NP5071,1,209.05,5,pickup,Y
20260813-0080,2026-08-13,S001,NP5007,2,98.18,10,ship_from_store,Y
20260813-0081,2026-08-13,S001,NP5023,1,144.84,0,ship_from_store,Y
20260813-0082,2026-08-13,S005,NP5051,3,407.57,5,in_store,Y
20260813-0083,2026-08-13,S005,NP5065,2,102.29,5,in_store,Y
