order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260801-0001,2026-08-01,S002,NP5008,2,166.43,5,pickup,Y
20260801-0002,2026-08-01,S006,NP5070,4,121.73,15,pickup,Y
20260801-0003,2026-08-01,S001,NP5013,1,99.43,0,in_store,N
20260801-0004,2026-08-01,S008,NP5016,3,648.67,0,in_store,Y
20260801-0005,2026-08-01,S004,NP5048,2,69.06,5,in_store,Y
20260801-0006,2026-08-01,S004,NP5056,1,148.79,0,in_store,Y
20260801-0007,2026-08-01,S004,NP5001,4,129.77,0,pickup,Y
20260801-0008,2026-08-01,S006,NP5066,2,85.83,15,in_store,Y
20260801-0009,2026-08-01,S003,NP5067,2,222.8,10,ship_from_store,N
20260801-0010,2026-08-01,S006,NP5040,2,107.52,0,ship_from_store,Y
20260801-0011,2026-08-01,S001,NP5057,2,399.61,0,in_store,Y
20260801-0012,2026-08-01,S006,NP5027,1,93.13,0,ship_from_store,Y
20260801-0013,2026-08-01,S007,NP5042,3,89.89,20,pickup,N
20260801-0014,2026-08-01,S004,NP5021,1,70.02,5,in_store,N
20260801-0015,2026-08-01,S003,NP5068,1,86.31,0,pickup,Y
20260801-0016,2026-08-01,S005,NP5005,2,95.51,15,pickup,Y
20260801-0017,2026-08-01,S003,NP5034,1,143.37,15,in_store,Y
20260801-0018,2026-08-01,S001,NP5069,1,210.19,5,ship_from_store,Y
20260801-0019,2026-08-01,S004,NP5058,2,272.76,5,in_store,Y
20260801-0020,2026-08-01,S001,NP5008,2,148.91,15,ship_from_store,N
20260801-0021,2026-08-01,S003,NP5050,2,74.44,0,ship_from_store,Y
20260801-0022,2026-08-01,S002,NP5047,2,52.26,10,in_store,Y
20260801-0023,2026-08-01,S004,NP5069,1,188.06,15,in_store,N
20260801-0024,2026-08-01,S008,NP5026,1,128.7,0,in_store,Y
20260801-0025,2026-08-01,S001,NP5069,1,210.19,5,in_store,N
20260801-0026,2026-08-01,S006,NP5061,2,131.06,15,in_store,Y
20260801-0027,2026-08-01,S003,NP5003,1,441.63,0,ship_from_store,Y
20260801-0028,2026-08-01,S006,NP5060,3,166.65,0,pickup,N
20260801-0029,2026-08-01,S004,NP5067,1,247.56,0,pickup,Y
20260801-0030,2026-08-01,S007,NP5023,1,144.84,0,in_store,Y
20260801-0031,2026-08-01,S007,NP5030,2,115.7,10,in_store,Y
20260801-0032,2026-08-01,S006,NP5015,1,190.74,0,in_store,Y
20260801-0033,2026-08-01,S002,NP5008,2,157.67,10,in_store,Y
20260801-0034,2026-08-01,S008,NP5042,4,95.51,15,ship_from_store,N
20260801-0035,2026-08-01,S001,NP5033,3,187.6,0,in_store,Y
20260801-0036,2026-08-01,S004,NP5043,1,237.41,0,in_store,Y
20260801-0037,2026-08-01,S002,NP5044,3,193.76,0,in_store,Y
20260801-0038,2026-08-01,S006,NP5032,1,200.43,0,in_store,Y
20260801-0039,2026-08-01,S005,NP5031,1,137.23,20,ship_from_store,Y
20260801-0040,2026-08-01,S003,NP5027,4,88.47,5,ship_from_store,Y
20260801-0041,2026-08-01,S001,NP5016,2,551.37,15,in_store,Y
20260801-0042,2026-08-01,S002,NP5057,2,319.69,20,ship_from_store,Y
20260801-0043,2026-08-01,S007,NP5032,2,200.43,0,in_store,Y
20260801-0044,2026-08-01,S007,NP5040,3,107.52,0,in_store,Y
20260801-0045,2026-08-01,S001,NP5048,1,69.06,5,ship_from_store,Y
20260801-0046,2026-08-01,S004,NP5061,1,138.77,10,in_store,Y
20260801-0047,2026-08-01,S001,NP5011,2,132.66,0,ship_from_store,N
20260801-0048,2026-08-01,S003,NP5035,2,122.62,15,in_store,Y
20260801-0049,2026-08-01,S001,NP5055,1,223.58,20,pickup,Y
20260801-0050,2026-08-01,S003,NP5037,2,84.91,5,in_store,N
20260801-0051,2026-08-01,S004,NP5039,1,340.47,5,ship_from_store,N
20260801-0052,2026-08-01,S007,NP5071,1,220.05,0,in_store,Y
20260801-0053,2026-08-01,S001,NP5034,3,134.94,20,in_store,Y
20260801-0054,2026-08-01,S006,NP5043,1,225.54,5,in_store,N
20260801-0055,2026-08-01,S004,NP5006,1,47.07,15,in_store,N
20260801-0056,2026-08-01,S001,NP5022,3,368.13,5,in_store,Y
20260801-0057,2026-08-01,S007,NP5019,1,161.94,10,in_store,Y
20260801-0058,2026-08-01,S003,NP5010,4,444.46,20,ship_from_store,Y
20260801-0059,2026-08-01,S006,NP5037,1,89.38,0,in_store,Y
20260801-0060,2026-08-01,S001,NP5030,4,109.28,15,in_store,Y
20260801-0061,2026-08-01,S001,NP5019,1,143.94,20,in_store,Y
20260801-0062,2026-08-01,S006,NP5041,1,48.19,10,in_store,Y
20260801-0063,2026-08-01,S001,NP5047,1,46.46,20,in_store,Y
20260801-0064,2026-08-01,S008,NP5056,4,126.47,15,in_store,Y
20260801-0065,2026-08-01,S007,NP5036,1,156.45,0,pickup,Y
20260801-0066,2026-08-01,S006,NP5009,1,100.91,15,in_store,Y
20260801-0067,2026-08-01,S001,NP5036,1,148.63,5,ship_from_store,N
20260801-0068,2026-08-01,S002,NP5036,1,125.16,20,in_store,Y
20260801-0069,2026-08-01,S005,NP5058,1,287.12,0,in_store,Y
20260801-0070,2026-08-01,S007,NP5024,1,70.7,20,pickup,N
20260801-0071,2026-08-01,S001,NP5059,3,92.57,15,pickup,Y
20260801-0072,2026-08-01,S001,NP5015,3,181.2,5,ship_from_store,Y
20260801-0073,2026-08-01,S006,NP5046,4,228.91,0,in_store,N
20260801-0074,2026-08-01,S003,NP5046,3,217.46,5,pickup,Y
20260801-0075,2026-08-01,S005,NP5038,2,158.54,20,pickup,Y
20260801-0076,2026-08-01,S004,NP5021,2,73.7,0,ship_from_store,Y
20260801-0077,2026-08-01,S006,NP5004,3,108.96,0,in_store,Y
20260801-0078,2026-08-01,S002,NP5004,1,108.96,0,in_store,Y
20260801-0079,2026-08-01,S003,NP5074,1,130.96,20,in_store,N
20260801-0080,2026-08-01,S003,NP5043,1,237.41,0,in_store,Y
20260801-0081,2026-08-01,S005,NP5002,4,174.73,15,in_store,Y
20260801-0082,2026-08-01,S002,NP5066,2,90.88,10,in_store,N
20260801-0083,2026-08-01,S002,NP5016,3,648.67,0,in_store,Y
20260801-0084,2026-08-01,S008,NP5051,1,386.12,10,ship_from_store,Y
20260801-0085,2026-08-01,S007,NP5058,1,258.41,10,in_store,Y
20260801-0086,2026-08-01,S002,NP5032,2,200.43,0,in_store,Y
20260801-0087,2026-08-01,S003,NP5076,3,157.12,0,ship_from_store,Y
20260801-0088,2026-08-01,S006,NP5040,3,96.77,10,in_store,Y
20260801-0089,2026-08-01,S007,NP5025,2,121.37,0,in_store,Y
20260801-0090,2026-08-01,S003,NP5024,4,88.37,0,ship_from_store,N
20260801-0091,2026-08-01,S007,NP5006,4,55.38,0,in_store,Y
20260801-0092,2026-08-01,S007,NP5028,1,597.61,5,pickup,Y
20260801-0093,2026-08-01,S001,NP5003,1,375.39,15,ship_from_store,Y
20260801-0094,2026-08-01,S006,NP5054,1,58.13,20,pickup,Y
20260801-0095,2026-08-01,S001,NP5022,3,387.51,0,in_store,Y
20260801-0096,2026-08-01,S003,NP5061,4,154.19,0,pickup,Y
20260801-0097,2026-08-01,S001,NP5034,2,151.8,10,pickup,N
20260801-0098,2026-08-01,S007,NP5038,1,198.18,0,in_store,N
20260801-0099,2026-08-01,S002,NP5006,3,55.38,0,in_store,Y
20260801-0100,2026-08-01,S004,NP5031,4,154.39,10,in_store,Y
20260801-0101,2026-08-01,S002,NP5068,1,86.31,0,in_store,N
20260801-0102,2026-08-01,S003,NP5003,1,441.63,0,in_store,Y
20260801-0103,2026-08-01,S006,NP5052,3,359.25,5,in_store,Y
20260801-0104,2026-08-01,S003,NP5009,2,118.72,0,in_store,Y
20260801-0105,2026-08-01,S008,NP5069,2,221.25,0,in_store,Y
20260801-0106,2026-08-01,S005,NP5008,1,166.43,5,in_store,Y
20260801-0107,2026-08-01,S001,NP5016,2,648.67,0,pickup,N
20260801-0108,2026-08-01,S008,NP5055,3,223.58,20,in_store,N
20260801-0109,2026-08-01,S002,NP5057,1,359.65,10,ship_from_store,Y
20260801-0110,2026-08-01,S008,NP5036,4,156.45,0,in_store,Y
20260801-0111,2026-08-01,S006,NP5027,2,74.5,20,ship_from_store,Y
20260801-0112,2026-08-01,S008,NP5055,2,279.48,0,ship_from_store,Y
