order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260810-0001,2026-08-10,S004,NP5050,1,63.27,15,ship_from_store,N
20260810-0002,2026-08-10,S008,NP5028,1,629.06,0,in_store,N
20260810-0003,2026-08-10,S005,NP5048,1,72.7,0,in_store,Y
20260810-0004,2026-08-10,S008,NP5004,2,98.06,10,in_store,Y
20260810-0005,2026-08-10,S007,NP5041,3,53.54,0,in_store,Y
20260810-0006,2026-08-10,S008,NP5032,4,200.43,0,in_store,N
20260810-0007,2026-08-10,S002,NP5057,4,359.65,10,in_store,Y
20260810-0008,2026-08-10,S005,NP5019,3,170.93,5,ship_from_store,Y
20260810-0009,2026-08-10,S007,NP5067,4,198.05,20,in_store,Y
20260810-0010,2026-08-10,S003,NP5023,2,115.87,20,in_store,N
20260810-0011,2026-08-10,S003,NP5074,1,163.7,0,in_store,Y
20260810-0012,2026-08-10,S001,NP5032,2,180.39,10,pickup,Y
20260810-0013,2026-08-10,S005,NP5075,2,274.77,0,ship_from_store,Y
20260810-0014,2026-08-10,S004,NP5063,1,69.5,10,in_store,Y
20260810-0015,2026-08-10,S005,NP5049,1,223.44,0,in_store,N
20260810-0016,2026-08-10,S008,NP5050,3,59.55,20,in_store,Y
20260810-0017,2026-08-10,S001,NP5006,2,49.84,10,in_store,Y
20260810-0018,2026-08-10,S008,NP5020,1,207.39,0,pickup,N
20260810-0019,2026-08-10,S001,NP5021,2,62.65,15,ship_from_store,Y
20260810-0020,2026-08-10,S002,NP5011,3,106.13,20,ship_from_store,Y
20260810-0021,2026-08-10,S008,NP5070,3,136.05,5,in_store,Y
20260810-0022,2026-08-10,S005,NP5075,1,274.77,0,in_store,Y
20260810-0023,2026-08-10,S007,NP5025,2,103.16,15,in_store,Y
20260810-0024,2026-08-10,S007,NP5019,1,179.93,0,ship_from_store,N
20260810-0025,2026-08-10,S005,NP5026,4,109.39,15,pickup,N
20260810-0026,2026-08-10,S007,NP5072,2,795.23,0,in_store,Y
20260810-0027,2026-08-10,S004,NP5037,1,71.5,20,in_store,Y
20260810-0028,2026-08-10,S003,NP5027,3,74.5,20,pickup,Y
20260810-0029,2026-08-10,S003,NP5061,2,154.19,0,in_store,Y
20260810-0030,2026-08-10,S007,NP5054,1,72.66,0,in_store,Y
20260810-0031,2026-08-10,S007,NP5038,3,188.27,5,in_store,Y
20260810-0032,2026-08-10,S004,NP5048,3,69.06,5,ship_from_store,N
20260810-0033,2026-08-10,S004,NP5050,1,59.55,20,ship_from_store,Y
20260810-0034,2026-08-10,S004,NP5003,4,353.3,20,pickup,Y
20260810-0035,2026-08-10,S001,NP5045,4,274.84,20,in_store,Y
20260810-0036,2026-08-10,S001,NP5066,2,90.88,10,pickup,Y
20260810-0037,2026-08-10,S001,NP5017,2,63.28,0,in_store,Y
20260810-0038,2026-08-10,S005,NP5070,1,128.89,10,in_store,Y
20260810-0039,2026-08-10,S005,NP5070,1,136.05,5,ship_from_store,N
20260810-0040,2026-08-10,S003,NP5064,2,524.54,20,in_store,Y
20260810-0041,2026-08-10,S008,NP5032,3,180.39,10,in_store,Y
20260810-0042,2026-08-10,S003,NP5026,1,128.7,0,ship_from_store,Y
20260810-0043,2026-08-10,S001,NP5062,2,146.96,10,in_store,N
20260810-0044,2026-08-10,S006,NP5076,4,157.12,0,in_store,Y
20260810-0045,2026-08-10,S007,NP5037,2,84.91,5,in_store,Y
20260810-0046,2026-08-10,S005,NP5031,1,171.54,0,pickup,N
20260810-0047,2026-08-10,S008,NP5018,1,120.14,20,pickup,N
20260810-0048,2026-08-10,S002,NP5037,1,89.38,0,in_store,Y
20260810-0049,2026-08-10,S003,NP5068,2,81.99,5,ship_from_store,N
20260810-0050,2026-08-10,S006,NP5072,3,795.23,0,in_store,Y
20260810-0051,2026-08-10,S003,NP5068,1,86.31,0,in_store,Y
20260810-0052,2026-08-10,S007,NP5026,1,102.96,20,in_store,Y
20260810-0053,2026-08-10,S008,NP5067,3,247.56,0,in_store,N
20260810-0054,2026-08-10,S002,NP5074,1,130.96,20,in_store,Y
20260810-0055,2026-08-10,S003,NP5039,2,358.39,0,in_store,Y
20260810-0056,2026-08-10,S007,NP5058,2,287.12,0,in_store,N
20260810-0057,2026-08-10,S004,NP5067,1,247.56,0,in_store,Y
20260810-0058,2026-08-10,S003,NP5006,2,55.38,0,ship_from_store,Y
20260810-0059,2026-08-10,S003,NP5038,1,168.45,15,in_store,N
20260810-0060,2026-08-10,S002,NP5064,1,655.68,0,in_store,Y
20260810-0061,2026-08-10,S005,NP5052,1,321.44,15,in_store,Y
20260810-0062,2026-08-10,S003,NP5019,2,143.94,20,in_store,Y
20260810-0063,2026-08-10,S003,NP5025,1,97.1,20,in_store,Y
20260810-0064,2026-08-10,S003,NP5045,4,343.55,0,in_store,Y
20260810-0065,2026-08-10,S003,NP5008,2,140.15,20,in_store,N
20260810-0066,2026-08-10,S001,NP5020,1,176.28,15,in_store,Y
20260810-0067,2026-08-10,S005,NP5060,1,149.99,10,in_store,Y
20260810-0068,2026-08-10,S002,NP5024,4,88.37,0,in_store,Y
20260810-0069,2026-08-10,S003,NP5039,1,304.63,15,in_store,Y
20260810-0070,2026-08-10,S004,NP5048,3,72.7,0,in_store,Y
20260810-0071,2026-08-10,S005,NP5022,2,310.01,20,pickup,Y
20260810-0072,2026-08-10,S003,NP5075,1,219.82,20,ship_from_store,Y
20260810-0073,2026-08-10,S001,NP5001,4,116.79,10,ship_from_store,Y
20260810-0074,2026-08-10,S008,NP5049,1,189.92,15,ship_from_store,Y
20260810-0075,2026-08-10,S003,NP5075,1,219.82,20,in_store,N
20260810-0076,2026-08-10,S004,NP5003,1,375.39,15,ship_from_store,Y
20260810-0077,2026-08-10,S006,NP5052,1,378.16,0,in_store,Y
20260810-0078,2026-08-10,S008,NP5073,1,73.1,20,ship_from_store,Y
20260810-0079,2026-08-10,S007,NP5003,1,441.63,0,in_store,Y
20260810-0080,2026-08-10,S003,NP5035,1,115.41,20,in_store,N
20260810-0081,2026-08-10,S007,NP5059,2,108.91,0,in_store,Y
20260810-0082,2026-08-10,S005,NP5032,3,180.39,10,in_store,N
20260810-0083,2026-08-10,S003,NP5045,1,292.02,15,in_store,Y
20260810-0084,2026-08-10,S007,NP5038,2,198.18,0,pickup,N
20260810-0085,2026-08-10,S003,NP5049,1,223.44,0,in_store,N
20260810-0086,2026-08-10,S005,NP5021,2,73.7,0,pickup,Y
20260810-0087,2026-08-10,S004,NP5008,1,175.19,0,in_store,Y
20260810-0088,2026-08-10,S003,NP5055,4,265.51,5,in_store,Y
20260810-0089,2026-08-10,S002,NP5044,1,193.76,0,ship_from_store,N
20260810-0090,2026-08-10,S006,NP5042,2,89.89,20,ship_from_store,Y
20260810-0091,2026-08-10,S004,NP5024,1,88.37,0,in_store,Y
20260810-0092,2026-08-10,S006,NP5044,1,184.07,5,in_store,Y
20260810-0093,2026-08-10,S002,NP5057,2,319.69,20,in_store,N
20260810-0094,2026-08-10,S006,NP5020,1,165.91,20,pickup,Y
20260810-0095,2026-08-10,S003,NP5066,2,100.98,0,in_store,Y
20260810-0096,2026-08-10,S007,NP5018,2,142.66,5,pickup,N
20260810-0097,2026-08-10,S007,NP5075,1,261.03,5,ship_from_store,Y
20260810-0098,2026-08-10,S007,NP5071,1,187.04,15,ship_from_store,Y
20260810-0099,2026-08-10,S008,NP5033,4,159.46,15,in_store,Y
