order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260815-0001,2026-08-15,S003,NP5048,4,72.7,0,in_store,N
20260815-0002,2026-08-15,S006,NP5057,1,339.67,15,in_store,Y
20260815-0003,2026-08-15,S008,NP5009,2,94.98,20,ship_from_store,Y
20260815-0004,2026-08-15,S008,NP5041,1,53.54,0,pickup,Y
20260815-0005,2026-08-15,S004,NP5030,2,128.56,0,pickup,N
20260815-0006,2026-08-15,S005,NP5025,4,97.1,20,ship_from_store,Y
20260815-0007,2026-08-15,S004,NP5062,4,155.13,5,in_store,Y
20260815-0008,2026-08-15,S005,NP5034,2,168.67,0,in_store,Y
20260815-0009,2026-08-15,S002,NP5052,2,378.16,0,in_store,Y
20260815-0010,2026-08-15,S008,NP5063,1,77.22,0,pickup,Y
20260815-0011,2026-08-15,S002,NP5072,2,795.23,0,in_store,Y
20260815-0012,2026-08-15,S004,NP5011,2,132.66,0,in_store,Y
20260815-0013,2026-08-15,S005,NP5046,2,228.91,0,ship_from_store,Y
20260815-0014,2026-08-15,S002,NP5053,3,111.73,0,ship_from_store,Y
20260815-0015,2026-08-15,S006,NP5033,2,187.6,0,in_store,N
20260815-0016,2026-08-15,S003,NP5065,1,107.67,0,in_store,Y
20260815-0017,2026-08-15,S008,NP5002,1,174.73,15,pickup,Y
20260815-0018,2026-08-15,S005,NP5021,2,73.7,0,in_store,N
20260815-0019,2026-08-15,S004,NP5058,1,272.76,5,in_store,Y
20260815-0020,2026-08-15,S007,NP5005,1,112.37,0,pickup,N
20260815-0021,2026-08-15,S008,NP5038,2,188.27,5,in_store,Y
20260815-0022,2026-08-15,S004,NP5043,2,225.54,5,ship_from_store,Y
20260815-0023,2026-08-15,S008,NP5028,3,534.7,15,in_store,N
20260815-0024,2026-08-15,S003,NP5011,3,112.76,15,pickup,N
20260815-0025,2026-08-15,S001,NP5002,3,205.57,0,in_store,Y
20260815-0026,2026-08-15,S006,NP5060,1,166.65,0,ship_from_store,N
20260815-0027,2026-08-15,S007,NP5018,2,127.64,15,in_store,Y
20260815-0028,2026-08-15,S006,NP5001,1,116.79,10,in_store,Y
20260815-0029,2026-08-15,S004,NP5001,3,129.77,0,pickup,Y
20260815-0030,2026-08-15,S008,NP5063,1,77.22,0,ship_from_store,N
20260815-0031,2026-08-15,S005,NP5011,1,132.66,0,pickup,Y
20260815-0032,2026-08-15,S008,NP5018,2,127.64,15,in_store,Y
20260815-0033,2026-08-15,S008,NP5045,2,326.37,5,ship_from_store,N
20260815-0034,2026-08-15,S005,NP5002,1,185.01,10,in_store,Y
20260815-0035,2026-08-15,S008,NP5035,1,115.41,20,ship_from_store,Y
20260815-0036,2026-08-15,S006,NP5033,1,187.6,0,in_store,Y
20260815-0037,2026-08-15,S007,NP5013,2,84.52,15,in_store,Y
20260815-0038,2026-08-15,S008,NP5054,2,72.66,0,in_store,Y
20260815-0039,2026-08-15,S001,NP5049,3,223.44,0,in_store,N
20260815-0040,2026-08-15,S008,NP5011,1,132.66,0,in_store,Y
20260815-0041,2026-08-15,S007,NP5038,2,188.27,5,in_store,Y
20260815-0042,2026-08-15,S004,NP5012,3,96.04,20,pickup,Y
20260815-0043,2026-08-15,S002,NP5045,1,274.84,20,in_store,N
20260815-0044,2026-08-15,S008,NP5047,2,58.07,0,in_store,Y
20260815-0045,2026-08-15,S008,NP5026,2,115.83,10,in_store,Y
20260815-0046,2026-08-15,S001,NP5043,1,237.41,0,in_store,Y
20260815-0047,2026-08-15,S007,NP5047,4,58.07,0,in_store,Y
20260815-0048,2026-08-15,S006,NP5052,1,321.44,15,ship_from_store,Y
20260815-0049,2026-08-15,S008,NP5020,3,197.02,5,ship_from_store,Y
20260815-0050,2026-08-15,S001,NP5062,1,130.63,20,in_store,N
20260815-0051,2026-08-15,S003,NP5076,1,133.55,15,pickup,Y
20260815-0052,2026-08-15,S008,NP5068,1,77.68,10,in_store,Y
20260815-0053,2026-08-15,S004,NP5020,4,176.28,15,in_store,Y
20260815-0054,2026-08-15,S005,NP5060,4,133.32,20,in_store,Y
20260815-0055,2026-08-15,S003,NP5036,2,125.16,20,ship_from_store,Y
20260815-0056,2026-08-15,S002,NP5003,2,441.63,0,pickup,Y
20260815-0057,2026-08-15,S001,NP5064,4,655.68,0,in_store,Y
20260815-0058,2026-08-15,S003,NP5018,2,120.14,20,in_store,Y
20260815-0059,2026-08-15,S003,NP5059,3,87.13,20,in_store,Y
20260815-0060,2026-08-15,S005,NP5018,1,127.64,15,pickup,Y
20260815-0061,2026-08-15,S006,NP5062,2,163.29,0,in_store,Y
20260815-0062,2026-08-15,S007,NP5022,3,387.51,0,in_store,Y
20260815-0063,2026-08-15,S002,NP5040,4,107.52,0,in_store,Y
20260815-0064,2026-08-15,S008,NP5075,2,233.55,15,in_store,Y
20260815-0065,2026-08-15,S007,NP5005,2,89.9,20,in_store,Y
20260815-0066,2026-08-15,S008,NP5004,2,103.51,5,in_store,Y
20260815-0067,2026-08-15,S002,NP5021,1,73.7,0,ship_from_store,Y
20260815-0068,2026-08-15,S006,NP5058,1,272.76,5,ship_from_store,N
20260815-0069,2026-08-15,S006,NP5060,2,141.65,15,ship_from_store,N
20260815-0070,2026-08-15,S002,NP5065,3,107.67,0,pickup,Y
20260815-0071,2026-08-15,S007,NP5076,2,149.26,5,ship_from_store,Y
20260815-0072,2026-08-15,S008,NP5056,1,148.79,0,in_store,Y
20260815-0073,2026-08-15,S002,NP5020,3,207.39,0,ship_from_store,Y
20260815-0074,2026-08-15,S008,NP5008,4,157.67,10,in_store,N
20260815-0075,2026-08-15,S006,NP5033,1,187.6,0,in_store,Y
20260815-0076,2026-08-15,S008,NP5052,2,302.53,20,in_store,N
20260815-0077,2026-08-15,S003,NP5015,3,152.59,20,in_store,Y
20260815-0078,2026-08-15,S008,NP5054,1,58.13,20,ship_from_store,Y
20260815-0079,2026-08-15,S008,NP5059,2,87.13,20,in_store,N
20260815-0080,2026-08-15,S005,NP5044,1,155.01,20,in_store,N
20260815-0081,2026-08-15,S006,NP5021,2,62.65,15,in_store,Y
20260815-0082,2026-08-15,S001,NP5020,2,197.02,5,in_store,Y
20260815-0083,2026-08-15,S008,NP5015,1,190.74,0,ship_from_store,Y
20260815-0084,2026-08-15,S005,NP5006,3,55.38,0,in_store,N
20260815-0085,2026-08-15,S001,NP5055,1,279.48,0,in_store,N
20260815-0086,2026-08-15,S007,NP5028,1,566.15,10,in_store,Y
20260815-0087,2026-08-15,S002,NP5062,1,155.13,5,in_store,N
20260815-0088,2026-08-15,S004,NP5034,1,143.37,15,in_store,Y
20260815-0089,2026-08-15,S001,NP5067,4,247.56,0,in_store,N
20260815-0090,2026-08-15,S006,NP5062,3,130.63,20,in_store,N
20260815-0091,2026-08-15,S003,NP5027,1,93.13,0,ship_from_store,Y
20260815-0092,2026-08-15,S001,NP5022,3,387.51,0,pickup,N
20260815-0093,2026-08-15,S001,NP5051,2,429.02,0,in_store,Y
20260815-0094,2026-08-15,S008,NP5047,1,55.17,5,in_store,Y
20260815-0095,2026-08-15,S008,NP5027,4,93.13,0,in_store,Y
20260815-0096,2026-08-15,S004,NP5010,1,555.58,0,in_store,Y
20260815-0097,2026-08-15,S001,NP5066,2,95.93,5,ship_from_store,N
20260815-0098,2026-08-15,S002,NP5063,1,65.64,15,in_store,N
