order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260817-0001,2026-08-17,S004,NP5022,2,348.76,10,in_store,Y
20260817-0002,2026-08-17,S007,NP5015,1,162.13,15,pickup,N
20260817-0003,2026-08-17,S004,NP5051,1,429.02,0,in_store,Y
20260817-0004,2026-08-17,S007,NP5013,3,94.46,5,in_store,N
20260817-0005,2026-08-17,S007,NP5007,2,109.09,0,pickup,Y
20260817-0006,2026-08-17,S003,NP5026,2,115.83,10,ship_from_store,Y
20260817-0007,2026-08-17,S007,NP5038,1,188.27,5,in_store,N
20260817-0008,2026-08-17,S002,NP5014,4,169.66,20,in_store,Y
20260817-0009,2026-08-17,S005,NP5065,2,107.67,0,ship_from_store,N
20260817-0010,2026-08-17,S004,NP5034,2,168.67,0,in_store,N
20260817-0011,2026-08-17,S001,NP5058,1,272.76,5,in_store,Y
20260817-0012,2026-08-17,S008,NP5045,2,309.19,10,in_store,Y
20260817-0013,2026-08-17,S006,NP5045,2,343.55,0,in_store,Y
20260817-0014,2026-08-17,S004,NP5056,3,126.47,15,ship_from_store,Y
20260817-0015,2026-08-17,S007,NP5001,1,129.77,0,ship_from_store,Y
20260817-0016,2026-08-17,S005,NP5006,1,55.38,0,in_store,N
20260817-0017,2026-08-17,S003,NP5074,2,139.14,15,ship_from_store,N
20260817-0018,2026-08-17,S005,NP5036,1,140.81,10,in_store,Y
20260817-0019,2026-08-17,S004,NP5050,4,70.72,5,in_store,Y
20260817-0020,2026-08-17,S006,NP5032,3,170.37,15,ship_from_store,Y
20260817-0021,2026-08-17,S001,NP5001,1,116.79,10,ship_from_store,Y
20260817-0022,2026-08-17,S003,NP5058,1,258.41,10,in_store,Y
20260817-0023,2026-08-17,S005,NP5025,3,115.3,5,in_store,Y
20260817-0024,2026-08-17,S008,NP5036,3,140.81,10,pickup,Y
20260817-0025,2026-08-17,S008,NP5029,3,110.19,10,ship_from_store,Y
20260817-0026,2026-08-17,S001,NP5025,1,109.23,10,in_store,Y
20260817-0027,2026-08-17,S005,NP5071,3,209.05,5,ship_from_store,N
20260817-0028,2026-08-17,S006,NP5068,2,81.99,5,ship_from_store,N
20260817-0029,2026-08-17,S003,NP5049,3,189.92,15,in_store,N
20260817-0030,2026-08-17,S002,NP5022,1,310.01,20,in_store,Y
20260817-0031,2026-08-17,S002,NP5019,2,170.93,5,in_store,Y
20260817-0032,2026-08-17,S004,NP5019,2,152.94,15,in_store,Y
20260817-0033,2026-08-17,S004,NP5016,4,518.94,20,ship_from_store,Y
20260817-0034,2026-08-17,S008,NP5055,4,279.48,0,in_store,Y
20260817-0035,2026-08-17,S005,NP5024,2,79.53,10,pickup,Y
20260817-0036,2026-08-17,S007,NP5034,2,143.37,15,in_store,Y
20260817-0037,2026-08-17,S005,NP5005,2,106.75,5,pickup,Y
20260817-0038,2026-08-17,S008,NP5018,1,120.14,20,in_store,Y
20260817-0039,2026-08-17,S007,NP5028,4,629.06,0,in_store,N
20260817-0040,2026-08-17,S003,NP5010,1,555.58,0,ship_from_store,N
20260817-0041,2026-08-17,S003,NP5001,1,123.28,5,in_store,N
20260817-0042,2026-08-17,S003,NP5070,4,143.21,0,in_store,Y
20260817-0043,2026-08-17,S008,NP5003,2,397.47,10,ship_from_store,Y
20260817-0044,2026-08-17,S004,NP5020,3,207.39,0,in_store,N
20260817-0045,2026-08-17,S003,NP5070,2,143.21,0,in_store,N
20260817-0046,2026-08-17,S005,NP5016,1,648.67,0,pickup,N
20260817-0047,2026-08-17,S007,NP5067,2,247.56,0,ship_from_store,N
20260817-0048,2026-08-17,S004,NP5060,4,166.65,0,pickup,N
20260817-0049,2026-08-17,S003,NP5028,2,534.7,15,ship_from_store,Y
20260817-0050,2026-08-17,S006,NP5053,2,94.97,15,in_store,Y
20260817-0051,2026-08-17,S003,NP5040,4,102.14,5,ship_from_store,Y
20260817-0052,2026-08-17,S008,NP5068,3,69.05,20,in_store,Y
20260817-0053,2026-08-17,S002,NP5003,2,353.3,20,pickup,Y
20260817-0054,2026-08-17,S002,NP5010,2,444.46,20,in_store,Y
20260817-0055,2026-08-17,S002,NP5023,4,144.84,0,in_store,Y
20260817-0056,2026-08-17,S003,NP5041,4,45.51,15,in_store,Y
20260817-0057,2026-08-17,S004,NP5060,2,133.32,20,in_store,Y
20260817-0058,2026-08-17,S004,NP5011,1,126.03,5,pickup,N
20260817-0059,2026-08-17,S003,NP5065,1,107.67,0,in_store,Y
20260817-0060,2026-08-17,S006,NP5033,1,178.22,5,ship_from_store,Y
20260817-0061,2026-08-17,S008,NP5059,2,108.91,0,in_store,Y
20260817-0062,2026-08-17,S002,NP5068,2,86.31,0,in_store,N
20260817-0063,2026-08-17,S003,NP5046,3,183.13,20,pickup,Y
20260817-0064,2026-08-17,S005,NP5007,4,109.09,0,pickup,Y
20260817-0065,2026-08-17,S006,NP5057,3,379.63,5,in_store,N
20260817-0066,2026-08-17,S006,NP5071,4,220.05,0,pickup,Y
20260817-0067,2026-08-17,S005,NP5027,1,93.13,0,pickup,Y
20260817-0068,2026-08-17,S003,NP5013,1,84.52,15,in_store,N
20260817-0069,2026-08-17,S007,NP5013,1,84.52,15,in_store,N
20260817-0070,2026-08-17,S003,NP5067,1,247.56,0,pickup,Y
20260817-0071,2026-08-17,S001,NP5004,1,98.06,10,ship_from_store,N
20260817-0072,2026-08-17,S006,NP5009,1,118.72,0,in_store,N
20260817-0073,2026-08-17,S007,NP5013,4,99.43,0,in_store,Y
20260817-0074,2026-08-17,S008,NP5055,2,265.51,5,pickup,N
20260817-0075,2026-08-17,S003,NP5021,1,66.33,10,in_store,Y
20260817-0076,2026-08-17,S001,NP5068,1,77.68,10,in_store,Y
20260817-0077,2026-08-17,S008,NP5013,4,99.43,0,ship_from_store,N
20260817-0078,2026-08-17,S003,NP5065,1,96.9,10,pickup,Y
20260817-0079,2026-08-17,S004,NP5013,1,99.43,0,ship_from_store,Y
20260817-0080,2026-08-17,S007,NP5030,2,109.28,15,in_store,Y
20260817-0081,2026-08-17,S002,NP5055,3,237.56,15,ship_from_store,Y
20260817-0082,2026-08-17,S004,NP5026,4,102.96,20,in_store,Y
20260817-0083,2026-08-17,S005,NP5067,1,247.56,0,in_store,Y
20260817-0084,2026-08-17,S002,NP5069,1,221.25,0,in_store,Y
