order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260809-0001,2026-08-09,S007,NP5073,4,77.67,15,in_store,N
20260809-0002,2026-08-09,S004,NP5071,2,220.05,0,in_store,Y
20260809-0003,2026-08-09,S001,NP5021,3,73.7,0,in_store,N
20260809-0004,2026-08-09,S008,NP5045,4,309.19,10,in_store,Y
20260809-0005,2026-08-09,S008,NP5062,1,163.29,0,in_store,Y
20260809-0006,2026-08-09,S007,NP5006,2,55.38,0,pickup,Y
20260809-0007,2026-08-09,S003,NP5008,1,166.43,5,in_store,Y
20260809-0008,2026-08-09,S006,NP5071,1,198.05,10,in_store,Y
20260809-0009,2026-08-09,S004,NP5072,4,755.47,5,in_store,Y
20260809-0010,2026-08-09,S003,NP5068,3,81.99,5,ship_from_store,Y
20260809-0011,2026-08-09,S006,NP5067,1,198.05,20,ship_from_store,N
20260809-0012,2026-08-09,S001,NP5036,2,132.98,15,in_store,Y
20260809-0013,2026-08-09,S001,NP5067,1,247.56,0,in_store,Y
20260809-0014,2026-08-09,S008,NP5011,1,132.66,0,in_store,Y
20260809-0015,2026-08-09,S005,NP5027,2,83.82,10,in_store,Y
20260809-0016,2026-08-09,S008,NP5052,1,340.34,10,in_store,Y
20260809-0017,2026-08-09,S001,NP5020,1,207.39,0,in_store,Y
20260809-0018,2026-08-09,S006,NP5020,3,165.91,20,in_store,N
20260809-0019,2026-08-09,S004,NP5017,2,63.28,0,pickup,N
20260809-0020,2026-08-09,S005,NP5002,1,164.46,20,in_store,Y
20260809-0021,2026-08-09,S006,NP5055,3,237.56,15,in_store,Y
20260809-0022,2026-08-09,S002,NP5046,2,217.46,5,pickup,Y
20260809-0023,2026-08-09,S001,NP5073,1,91.38,0,ship_from_store,Y
20260809-0024,2026-08-09,S007,NP5018,1,150.17,0,pickup,N
20260809-0025,2026-08-09,S007,NP5061,3,138.77,10,in_store,Y
20260809-0026,2026-08-09,S005,NP5022,2,329.38,15,in_store,Y
20260809-0027,2026-08-09,S003,NP5015,3,190.74,0,in_store,N
20260809-0028,2026-08-09,S003,NP5020,3,186.65,10,in_store,Y
20260809-0029,2026-08-09,S003,NP5040,4,107.52,0,in_store,Y
20260809-0030,2026-08-09,S006,NP5049,1,223.44,0,in_store,Y
20260809-0031,2026-08-09,S001,NP5013,1,79.54,20,in_store,Y
20260809-0032,2026-08-09,S005,NP5012,2,120.05,0,ship_from_store,N
20260809-0033,2026-08-09,S001,NP5033,3,187.6,0,in_store,Y
20260809-0034,2026-08-09,S001,NP5019,2,152.94,15,in_store,Y
20260809-0035,2026-08-09,S001,NP5051,1,407.57,5,in_store,Y
20260809-0036,2026-08-09,S004,NP5069,2,177.0,20,in_store,Y
20260809-0037,2026-08-09,S003,NP5055,3,223.58,20,pickup,Y
20260809-0038,2026-08-09,S006,NP5040,1,96.77,10,in_store,Y
20260809-0039,2026-08-09,S004,NP5060,3,141.65,15,in_store,Y
20260809-0040,2026-08-09,S008,NP5044,4,193.76,0,in_store,Y
20260809-0041,2026-08-09,S006,NP5067,4,222.8,10,pickup,Y
20260809-0042,2026-08-09,S007,NP5024,4,88.37,0,in_store,Y
20260809-0043,2026-08-09,S008,NP5051,2,364.67,15,in_store,N
20260809-0044,2026-08-09,S004,NP5057,1,399.61,0,in_store,N
20260809-0045,2026-08-09,S002,NP5006,1,52.61,5,in_store,Y
20260809-0046,2026-08-09,S002,NP5014,2,180.27,15,in_store,Y
20260809-0047,2026-08-09,S003,NP5006,1,55.38,0,in_store,Y
20260809-0048,2026-08-09,S003,NP5034,1,160.24,5,in_store,Y
20260809-0049,2026-08-09,S004,NP5002,1,205.57,0,pickup,Y
20260809-0050,2026-08-09,S007,NP5002,3,164.46,20,in_store,Y
20260809-0051,2026-08-09,S004,NP5064,1,655.68,0,in_store,Y
20260809-0052,2026-08-09,S004,NP5050,3,74.44,0,pickup,N
20260809-0053,2026-08-09,S003,NP5071,2,187.04,15,in_store,Y
20260809-0054,2026-08-09,S007,NP5018,1,150.17,0,in_store,N
20260809-0055,2026-08-09,S003,NP5040,2,96.77,10,in_store,Y
20260809-0056,2026-08-09,S002,NP5063,1,69.5,10,ship_from_store,Y
20260809-0057,2026-08-09,S008,NP5050,4,63.27,15,in_store,Y
20260809-0058,2026-08-09,S007,NP5070,2,143.21,0,in_store,Y
20260809-0059,2026-08-09,S008,NP5055,2,279.48,0,ship_from_store,Y
20260809-0060,2026-08-09,S001,NP5015,1,181.2,5,ship_from_store,Y
20260809-0061,2026-08-09,S006,NP5001,2,129.77,0,in_store,Y
20260809-0062,2026-08-09,S005,NP5072,1,715.71,10,in_store,N
20260809-0063,2026-08-09,S005,NP5046,4,228.91,0,in_store,Y
20260809-0064,2026-08-09,S003,NP5031,4,137.23,20,in_store,Y
20260809-0065,2026-08-09,S004,NP5016,3,583.8,10,ship_from_store,Y
20260809-0066,2026-08-09,S003,NP5052,4,340.34,10,in_store,Y
20260809-0067,2026-08-09,S001,NP5051,1,429.02,0,pickup,N
20260809-0068,2026-08-09,S005,NP5072,3,755.47,5,in_store,N
20260809-0069,2026-08-09,S001,NP5012,2,108.05,10,ship_from_store,Y
20260809-0070,2026-08-09,S008,NP5040,3,107.52,0,pickup,Y
20260809-0071,2026-08-09,S001,NP5025,2,121.37,0,ship_from_store,Y
20260809-0072,2026-08-09,S001,NP5005,1,101.13,10,ship_from_store,Y
20260809-0073,2026-08-09,S003,NP5027,3,93.13,0,in_store,Y
20260809-0074,2026-08-09,S004,NP5021,2,70.02,5,in_store,Y
20260809-0075,2026-08-09,S001,NP5033,1,178.22,5,pickup,Y
20260809-0076,2026-08-09,S006,NP5069,1,188.06,15,ship_from_store,Y
20260809-0077,2026-08-09,S006,NP5026,1,128.7,0,in_store,Y
20260809-0078,2026-08-09,S003,NP5037,2,80.44,10,in_store,N
20260809-0079,2026-08-09,S002,NP5061,1,154.19,0,pickup,Y
20260809-0080,2026-08-09,S008,NP5017,1,63.28,0,in_store,Y
20260809-0081,2026-08-09,S004,NP5048,3,69.06,5,in_store,N
20260809-0082,2026-08-09,S008,NP5050,1,67.0,10,ship_from_store,Y
20260809-0083,2026-08-09,S007,NP5041,4,48.19,10,in_store,Y
20260809-0084,2026-08-09,S005,NP5076,1,157.12,0,ship_from_store,Y
20260809-0085,2026-08-09,S007,NP5029,1,104.07,15,in_store,Y
20260809-0086,2026-08-09,S007,NP5027,2,79.16,15,in_store,N
20260809-0087,2026-08-09,S003,NP5008,1,166.43,5,pickup,Y
20260809-0088,2026-08-09,S004,NP5031,1,162.96,5,ship_from_store,Y
20260809-0089,2026-08-09,S006,NP5031,3,154.39,10,pickup,Y
20260809-0090,2026-08-09,S008,NP5034,3,168.67,0,ship_from_store,Y
20260809-0091,2026-08-09,S006,NP5040,1,107.52,0,in_store,Y
20260809-0092,2026-08-09,S004,NP5060,1,141.65,15,in_store,Y
20260809-0093,2026-08-09,S008,NP5057,1,359.65,10,in_store,Y
20260809-0094,2026-08-09,S003,NP5021,1,73.7,0,ship_from_store,Y
20260809-0095,2026-08-09,S007,NP5007,2,103.64,5,pickup,Y
20260809-0096,2026-08-09,S001,NP5034,1,168.67,0,pickup,N
20260809-0097,2026-08-09,S001,NP5033,2,150.08,20,in_store,N
20260809-0098,2026-08-09,S002,NP5050,1,74.44,0,in_store,Y
20260809-0099,2026-08-09,S005,NP5035,1,115.41,20,in_store,N
20260809-0100,2026-08-09,S006,NP5024,3,88.37,0,ship_from_store,Y
20260809-0101,2026-08-09,S002,NP5042,1,106.74,5,in_store,Y
20260809-0102,2026-08-09,S001,NP5050,1,67.0,10,pickup,N
20260809-0103,2026-08-09,S004,NP5061,1,146.48,5,pickup,Y
20260809-0104,2026-08-09,S008,NP5027,1,83.82,10,in_store,Y
20260809-0105,2026-08-09,S006,NP5037,1,80.44,10,in_store,N
20260809-0106,2026-08-09,S006,NP5044,3,155.01,20,in_store,Y
20260809-0107,2026-08-09,S007,NP5032,1,200.43,0,pickup,Y
20260809-0108,2026-08-09,S001,NP5045,2,309.19,10,in_store,Y
20260809-0109,2026-08-09,S005,NP5051,4,429.02,0,ship_from_store,N
20260809-0110,2026-08-09,S003,NP5024,1,83.95,5,in_store,Y
20260809-0111,2026-08-09,S004,NP5002,2,205.57,0,ship_from_store,Y
20260809-0112,2026-08-09,S002,NP5009,1,100.91,15,in_store,N
20260809-0113,2026-08-09,S007,NP5028,2,597.61,5,ship_from_store,Y
20260809-0114,2026-08-09,S002,NP5039,4,322.55,10,in_store,Y
20260809-0115,2026-08-09,S006,NP5064,2,655.68,0,in_store,Y
20260809-0116,2026-08-09,S003,NP5040,3,91.39,15,pickup,Y
20260809-0117,2026-08-09,S007,NP5037,2,89.38,0,in_store,Y
20260809-0118,2026-08-09,S004,NP5062,1,163.29,0,ship_from_store,N
20260809-0119,2026-08-09,S004,NP5060,1,133.32,20,in_store,N
20260809-0120,2026-08-09,S007,NP5068,4,73.36,15,pickup,N
20260809-0121,2026-08-09,S001,NP5058,4,244.05,15,ship_from_store,Y
20260809-0122,2026-08-09,S001,NP5019,1,143.94,20,pickup,Y
20260809-0123,2026-08-09,S007,NP5028,2,534.7,15,in_store,Y
20260809-0124,2026-08-09,S005,NP5051,2,429.02,0,pickup,Y
20260809-0125,2026-08-09,S005,NP5057,2,399.61,0,in_store,Y
20260809-0126,2026-08-09,S006,NP5026,2,115.83,10,in_store,Y
20260809-0127,2026-08-09,S006,NP5006,2,44.3,20,pickup,N
20260809-0128,2026-08-09,S004,NP5051,1,343.22,20,pickup,Y
20260809-0129,2026-08-09,S002,NP5052,1,378.16,0,in_store,Y
20260809-0130,2026-08-09,S002,NP5069,2,188.06,15,in_store,Y
20260809-0131,2026-08-09,S006,NP5006,3,55.38,0,pickup,N
20260809-0132,2026-08-09,S002,NP5019,1,179.93,0,ship_from_store,Y
20260809-0133,2026-08-09,S006,NP5056,1,126.47,15,in_store,Y
20260809-0134,2026-08-09,S006,NP5008,2,166.43,5,ship_from_store,Y
20260809-0135,2026-08-09,S003,NP5003,4,419.55,5,ship_from_store,Y
20260809-0136,2026-08-09,S006,NP5048,2,65.43,10,in_store,Y
20260809-0137,2026-08-09,S007,NP5053,3,111.73,0,pickup,N
20260809-0138,2026-08-09,S008,NP5040,2,96.77,10,ship_from_store,Y
20260809-0139,2026-08-09,S004,NP5020,4,207.39,0,in_store,Y
20260809-0140,2026-08-09,S006,NP5070,1,121.73,15,in_store,Y
20260809-0141,2026-08-09,S004,NP5046,1,228.91,0,pickup,Y
20260809-0142,2026-08-09,S006,NP5050,2,74.44,0,pickup,Y
20260809-0143,2026-08-09,S003,NP5025,4,121.37,0,pickup,Y
20260809-0144,2026-08-09,S004,NP5034,2,160.24,5,in_store,Y
20260809-0145,2026-08-09,S001,NP5011,3,106.13,20,ship_from_store,N
20260809-0146,2026-08-09,S007,NP5060,2,166.65,0,in_store,N
20260809-0147,2026-08-09,S003,NP5006,1,49.84,10,in_store,Y
20260809-0148,2026-08-09,S003,NP5055,1,265.51,5,in_store,N
20260809-0149,2026-08-09,S002,NP5070,1,121.73,15,in_store,Y
20260809-0150,2026-08-09,S007,NP5074,1,163.7,0,in_store,Y
