order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260802-0001,2026-08-02,S001,NP5052,2,359.25,5,in_store,Y
20260802-0002,2026-08-02,S002,NP5026,1,115.83,10,ship_from_store,N
20260802-0003,2026-08-02,S003,NP5071,1,209.05,5,pickup,Y
20260802-0004,2026-08-02,S008,NP5022,2,329.38,15,ship_from_store,Y
20260802-0005,2026-08-02,S006,NP5055,2,279.48,0,in_store,Y
20260802-0006,2026-08-02,S002,NP5003,4,441.63,0,in_store,N
20260802-0007,2026-08-02,S006,NP5010,4,500.02,10,in_store,Y
20260802-0008,2026-08-02,S002,NP5034,3,168.67,0,ship_from_store,Y
20260802-0009,2026-08-02,S006,NP5071,1,220.05,0,in_store,N
20260802-0010,2026-08-02,S005,NP5057,2,399.61,0,in_store,Y
20260802-0011,2026-08-02,S001,NP5041,2,53.54,0,in_store,Y
20260802-0012,2026-08-02,S001,NP5075,1,274.77,0,pickup,Y
20260802-0013,2026-08-02,S004,NP5062,4,163.29,0,ship_from_store,Y
20260802-0014,2026-08-02,S002,NP5002,3,205.57,0,in_store,Y
20260802-0015,2026-08-02,S004,NP5036,4,156.45,0,in_store,Y
20260802-0016,2026-08-02,S004,NP5040,2,107.52,0,in_store,N
20260802-0017,2026-08-02,S002,NP5062,1,138.8,15,in_store,Y
20260802-0018,2026-08-02,S006,NP5064,1,622.9,5,pickup,Y
20260802-0019,2026-08-02,S003,NP5031,3,171.54,0,in_store,Y
20260802-0020,2026-08-02,S005,NP5045,1,343.55,0,ship_from_store,Y
20260802-0021,2026-08-02,S002,NP5067,1,247.56,0,in_store,Y
20260802-0022,2026-08-02,S003,NP5065,1,102.29,5,in_store,Y
20260802-0023,2026-08-02,S001,NP5060,3,141.65,15,ship_from_store,Y
20260802-0024,2026-08-02,S006,NP5018,1,142.66,5,pickup,Y
20260802-0025,2026-08-02,S008,NP5073,4,86.81,5,in_store,N
20260802-0026,2026-08-02,S008,NP5022,1,368.13,5,in_store,N
20260802-0027,2026-08-02,S007,NP5046,4,228.91,0,ship_from_store,Y
20260802-0028,2026-08-02,S002,NP5012,2,120.05,0,in_store,N
20260802-0029,2026-08-02,S004,NP5053,3,106.14,5,in_store,Y
20260802-0030,2026-08-02,S008,NP5037,1,89.38,0,in_store,N
20260802-0031,2026-08-02,S006,NP5067,2,235.18,5,in_store,Y
20260802-0032,2026-08-02,S006,NP5004,1,108.96,0,in_store,Y
20260802-0033,2026-08-02,S004,NP5021,3,66.33,10,in_store,Y
20260802-0034,2026-08-02,S001,NP5066,2,95.93,5,ship_from_store,Y
20260802-0035,2026-08-02,S007,NP5042,2,95.51,15,in_store,N
20260802-0036,2026-08-02,S003,NP5010,3,555.58,0,in_store,Y
