order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260816-0001,2026-08-16,S006,NP5012,1,120.05,0,pickup,Y
20260816-0002,2026-08-16,S005,NP5038,2,158.54,20,ship_from_store,N
20260816-0003,2026-08-16,S006,NP5013,1,94.46,5,in_store,N
20260816-0004,2026-08-16,S003,NP5063,1,77.22,0,in_store,Y
20260816-0005,2026-08-16,S004,NP5067,2,247.56,0,pickup,Y
20260816-0006,2026-08-16,S005,NP5034,4,160.24,5,ship_from_store,Y
20260816-0007,2026-08-16,S003,NP5043,1,225.54,5,ship_from_store,Y
20260816-0008,2026-08-16,S006,NP5016,3,518.94,20,pickup,Y
20260816-0009,2026-08-16,S008,NP5028,3,597.61,5,in_store,Y
20260816-0010,2026-08-16,S008,NP5021,1,70.02,5,ship_from_store,Y
20260816-0011,2026-08-16,S002,NP5017,1,56.95,10,ship_from_store,Y
20260816-0012,2026-08-16,S003,NP5037,3,71.5,20,in_store,Y
20260816-0013,2026-08-16,S003,NP5022,1,387.51,0,ship_from_store,Y
20260816-0014,2026-08-16,S004,NP5054,1,72.66,0,in_store,Y
20260816-0015,2026-08-16,S006,NP5041,1,53.54,0,in_store,Y
20260816-0016,2026-08-16,S004,NP5054,1,72.66,0,in_store,Y
20260816-0017,2026-08-16,S002,NP5061,1,154.19,0,in_store,Y
20260816-0018,2026-08-16,S002,NP5013,2,89.49,10,pickup,N
20260816-0019,2026-08-16,S003,NP5038,1,158.54,20,in_store,N
20260816-0020,2026-08-16,S004,NP5006,1,52.61,5,pickup,Y
20260816-0021,2026-08-16,S004,NP5005,1,106.75,5,pickup,Y
20260816-0022,2026-08-16,S002,NP5006,1,55.38,0,in_store,Y
20260816-0023,2026-08-16,S008,NP5007,2,87.27,20,in_store,N
20260816-0024,2026-08-16,S005,NP5050,4,59.55,20,in_store,Y
20260816-0025,2026-08-16,S004,NP5024,2,88.37,0,in_store,Y
20260816-0026,2026-08-16,S007,NP5035,1,122.62,15,pickup,N
20260816-0027,2026-08-16,S002,NP5061,1,123.35,20,pickup,N
20260816-0028,2026-08-16,S003,NP5070,1,136.05,5,ship_from_store,N
20260816-0029,2026-08-16,S004,NP5054,1,72.66,0,in_store,N
20260816-0030,2026-08-16,S001,NP5031,3,145.81,15,in_store,Y
20260816-0031,2026-08-16,S007,NP5028,1,566.15,10,in_store,N
20260816-0032,2026-08-16,S008,NP5014,2,212.08,0,in_store,Y
20260816-0033,2026-08-16,S007,NP5052,1,378.16,0,pickup,Y
20260816-0034,2026-08-16,S003,NP5060,4,166.65,0,pickup,Y
20260816-0035,2026-08-16,S003,NP5001,1,103.82,20,pickup,Y
20260816-0036,2026-08-16,S006,NP5034,1,168.67,0,ship_from_store,N
20260816-0037,2026-08-16,S006,NP5033,1,168.84,10,ship_from_store,Y
20260816-0038,2026-08-16,S008,NP5044,2,164.7,15,in_store,N
20260816-0039,2026-08-16,S008,NP5043,4,225.54,5,in_store,Y
20260816-0040,2026-08-16,S004,NP5055,1,223.58,20,pickup,Y
20260816-0041,2026-08-16,S003,NP5019,1,179.93,0,in_store,Y
20260816-0042,2026-08-16,S006,NP5067,1,247.56,0,in_store,Y
20260816-0043,2026-08-16,S006,NP5040,1,102.14,5,in_store,Y
20260816-0044,2026-08-16,S002,NP5044,1,193.76,0,ship_from_store,Y
20260816-0045,2026-08-16,S002,NP5003,3,397.47,10,in_store,Y
20260816-0046,2026-08-16,S005,NP5063,1,77.22,0,in_store,N
20260816-0047,2026-08-16,S004,NP5006,4,49.84,10,in_store,Y
20260816-0048,2026-08-16,S001,NP5038,2,198.18,0,in_store,Y
20260816-0049,2026-08-16,S005,NP5051,2,429.02,0,pickup,Y
20260816-0050,2026-08-16,S005,NP5023,2,123.11,15,pickup,N
20260816-0051,2026-08-16,S007,NP5008,1,140.15,20,in_store,Y
20260816-0052,2026-08-16,S008,NP5061,3,146.48,5,pickup,Y
20260816-0053,2026-08-16,S004,NP5024,3,79.53,10,in_store,Y
20260816-0054,2026-08-16,S003,NP5042,1,89.89,20,in_store,Y
20260816-0055,2026-08-16,S007,NP5018,1,150.17,0,in_store,N
20260816-0056,2026-08-16,S006,NP5001,4,129.77,0,in_store,Y
20260816-0057,2026-08-16,S004,NP5018,1,150.17,0,in_store,Y
20260816-0058,2026-08-16,S008,NP5034,2,134.94,20,in_store,Y
20260816-0059,2026-08-16,S008,NP5058,4,229.7,20,in_store,N
20260816-0060,2026-08-16,S004,NP5034,2,143.37,15,pickup,Y
20260816-0061,2026-08-16,S001,NP5038,2,198.18,0,in_store,Y
20260816-0062,2026-08-16,S003,NP5043,2,213.67,10,in_store,N
20260816-0063,2026-08-16,S006,NP5051,3,429.02,0,in_store,Y
20260816-0064,2026-08-16,S007,NP5040,1,91.39,15,in_store,N
20260816-0065,2026-08-16,S007,NP5017,3,60.12,5,pickup,Y
20260816-0066,2026-08-16,S005,NP5034,1,151.8,10,pickup,Y
20260816-0067,2026-08-16,S001,NP5002,3,174.73,15,in_store,Y
20260816-0068,2026-08-16,S008,NP5005,1,101.13,10,in_store,N
20260816-0069,2026-08-16,S005,NP5034,2,143.37,15,pickup,Y
20260816-0070,2026-08-16,S007,NP5014,3,180.27,15,in_store,Y
20260816-0071,2026-08-16,S003,NP5015,4,190.74,0,ship_from_store,Y
20260816-0072,2026-08-16,S003,NP5016,1,648.67,0,pickup,N
20260816-0073,2026-08-16,S004,NP5049,2,178.75,20,in_store,Y
20260816-0074,2026-08-16,S008,NP5060,1,141.65,15,in_store,N
20260816-0075,2026-08-16,S004,NP5009,3,118.72,0,ship_from_store,Y
20260816-0076,2026-08-16,S006,NP5008,1,175.19,0,in_store,Y
20260816-0077,2026-08-16,S003,NP5032,2,190.41,5,pickup,Y
20260816-0078,2026-08-16,S007,NP5029,4,97.94,20,in_store,Y
20260816-0079,2026-08-16,S003,NP5022,4,310.01,20,in_store,N
20260816-0080,2026-08-16,S007,NP5036,2,156.45,0,ship_from_store,Y
20260816-0081,2026-08-16,S002,NP5061,2,131.06,15,in_store,Y
20260816-0082,2026-08-16,S004,NP5044,2,155.01,20,ship_from_store,Y
