order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260805-0001,2026-08-05,S008,NP5048,2,$72.70,0,ship_from_store,N
20260805-0002,2026-08-05,S008,NP5055,1,$251.53,10,ship_from_store,Y
20260805-0003,2026-08-05,S005,NP5067,1,$247.56,0,in_store,N
20260805-0004,2026-08-05,S005,NP5021,3,$70.02,5,in_store,Y
20260805-0005,2026-08-05,S002,NP5022,1,$329.38,15,in_store,N
20260805-0006,2026-08-05,S001,NP5072,4,$715.71,10,in_store,Y
20260805-0007,2026-08-05,S008,NP5014,1,$180.27,15,ship_from_store,N
20260805-0008,2026-08-05,S006,NP5076,1,$157.12,0,in_store,Y
20260805-0009,2026-08-05,S004,NP5054,3,$69.03,5,pickup,Y
20260805-0010,2026-08-05,S003,NP5020,1,$176.28,15,ship_from_store,Y
20260805-0011,2026-08-05,S003,NP5038,2,$178.36,10,ship_from_store,N
20260805-0012,2026-08-05,S002,NP5004,2,$108.96,0,pickup,Y
20260805-0013,2026-08-05,S008,NP5019,3,$179.93,0,in_store,Y
20260805-0014,2026-08-05,S008,NP5011,2,$126.03,5,pickup,N
20260805-0015,2026-08-05,S007,NP5049,2,$223.44,0,in_store,Y
20260805-0016,2026-08-05,S008,NP5047,1,$58.07,0,in_store,Y
20260805-0017,2026-08-05,S003,NP5072,1,$636.18,20,in_store,Y
20260805-0018,2026-08-05,S004,NP5072,3,$795.23,0,ship_from_store,Y
20260805-0019,2026-08-05,S008,NP5051,2,$429.02,0,in_store,Y
20260805-0020,2026-08-05,S003,NP5075,2,$233.55,15,ship_from_store,N
20260805-0021,2026-08-05,S007,NP5037,1,$75.97,15,ship_from_store,Y
20260805-0022,2026-08-05,S001,NP5008,4,$175.19,0,ship_from_store,Y
20260805-0023,2026-08-05,S006,NP5042,1,$106.74,5,pickup,Y
20260805-0024,2026-08-05,S005,NP5038,1,$198.18,0,ship_from_store,Y
20260805-0025,2026-08-05,S005,NP5054,1,$72.66,0,in_store,Y
20260805-0026,2026-08-05,S004,NP5031,2,$154.39,10,in_store,Y
20260805-0027,2026-08-05,S008,NP5004,2,$98.06,10,in_store,Y
20260805-0028,2026-08-05,S005,NP5031,1,$171.54,0,in_store,Y
20260805-0029,2026-08-05,S008,NP5055,2,$251.53,10,in_store,Y
20260805-0030,2026-08-05,S006,NP5009,1,$100.91,15,in_store,Y
20260805-0031,2026-08-05,S003,NP5049,4,$178.75,20,ship_from_store,Y
20260805-0032,2026-08-05,S007,NP5014,1,$212.08,0,in_store,Y
