order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260822-0001,2026-08-22,S002,NP5027,3,83.82,10,in_store,N
20260822-0002,2026-08-22,S004,NP5001,1,129.77,0,ship_from_store,Y
20260822-0003,2026-08-22,S002,NP5026,3,102.96,20,in_store,Y
20260822-0004,2026-08-22,S006,NP5040,3,96.77,10,pickup,Y
20260822-0005,2026-08-22,S004,NP5058,4,229.7,20,in_store,Y
20260822-0006,2026-08-22,S006,NP5005,1,112.37,0,in_store,N
20260822-0007,2026-08-22,S003,NP5048,3,72.7,0,pickup,Y
20260822-0008,2026-08-22,S003,NP5007,1,103.64,5,ship_from_store,Y
20260822-0009,2026-08-22,S006,NP5011,1,112.76,15,in_store,Y
20260822-0010,2026-08-22,S004,NP5031,2,171.54,0,in_store,Y
20260822-0011,2026-08-22,S008,NP5012,1,114.05,5,in_store,Y
20260822-0012,2026-08-22,S004,NP5071,2,176.04,20,pickup,Y
20260822-0013,2026-08-22,S008,NP5073,1,91.38,0,in_store,N
20260822-0014,2026-08-22,S008,NP5042,3,112.36,0,pickup,N
20260822-0015,2026-08-22,S001,NP5048,1,65.43,10,in_store,Y
20260822-0016,2026-08-22,S007,NP5016,2,616.24,5,in_store,Y
20260822-0017,2026-08-22,S005,NP5010,3,500.02,10,pickup,Y
20260822-0018,2026-08-22,S005,NP5021,2,62.65,15,pickup,Y
20260822-0019,2026-08-22,S007,NP5047,3,52.26,10,in_store,Y
20260822-0020,2026-08-22,S005,NP5054,3,61.76,15,pickup,Y
20260822-0021,2026-08-22,S001,NP5016,3,648.67,0,in_store,Y
20260822-0022,2026-08-22,S007,NP5012,1,114.05,5,in_store,N
20260822-0023,2026-08-22,S004,NP5025,1,121.37,0,pickup,N
20260822-0024,2026-08-22,S006,NP5038,1,188.27,5,pickup,Y
20260822-0025,2026-08-22,S003,NP5038,1,158.54,20,in_store,Y
20260822-0026,2026-08-22,S004,NP5061,2,154.19,0,in_store,N
20260822-0027,2026-08-22,S006,NP5050,2,74.44,0,in_store,N
20260822-0028,2026-08-22,S006,NP5014,1,201.48,5,in_store,Y
20260822-0029,2026-08-22,S007,NP5029,1,104.07,15,pickup,Y
20260822-0030,2026-08-22,S006,NP5072,1,636.18,20,pickup,Y
20260822-0031,2026-08-22,S007,NP5037,2,71.5,20,in_store,Y
20260822-0032,2026-08-22,S003,NP5024,1,88.37,0,in_store,Y
20260822-0033,2026-08-22,S008,NP5055,3,279.48,0,in_store,Y
20260822-0034,2026-08-22,S005,NP5011,1,119.39,10,pickup,N
20260822-0035,2026-08-22,S008,NP5028,2,597.61,5,pickup,Y
20260822-0036,2026-08-22,S005,NP5055,1,223.58,20,pickup,N
20260822-0037,2026-08-22,S002,NP5074,2,163.7,0,ship_from_store,N
20260822-0038,2026-08-22,S008,NP5046,2,228.91,0,in_store,Y
20260822-0039,2026-08-22,S002,NP5014,2,212.08,0,pickup,Y
20260822-0040,2026-08-22,S008,NP5054,1,61.76,15,pickup,N
20260822-0041,2026-08-22,S002,NP5070,1,143.21,0,in_store,N
20260822-0042,2026-08-22,S006,NP5012,1,120.05,0,in_store,Y
20260822-0043,2026-08-22,S003,NP5032,1,160.34,20,in_store,Y
20260822-0044,2026-08-22,S003,NP5044,4,193.76,0,ship_from_store,N
20260822-0045,2026-08-22,S004,NP5033,1,168.84,10,pickup,Y
20260822-0046,2026-08-22,S001,NP5003,1,419.55,5,ship_from_store,Y
20260822-0047,2026-08-22,S006,NP5074,1,155.51,5,pickup,Y
20260822-0048,2026-08-22,S006,NP5025,1,109.23,10,ship_from_store,Y
20260822-0049,2026-08-22,S005,NP5036,2,156.45,0,ship_from_store,Y
20260822-0050,2026-08-22,S004,NP5075,2,261.03,5,in_store,Y
20260822-0051,2026-08-22,S002,NP5058,2,287.12,0,pickup,Y
20260822-0052,2026-08-22,S003,NP5043,2,237.41,0,in_store,N
20260822-0053,2026-08-22,S005,NP5074,3,139.14,15,in_store,Y
