order_id,order_date,store_id,new_product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member
20260812-0001,2026-08-12,S002,NP5030,1,115.7,10,in_store,Y
20260812-0002,2026-08-12,S002,NP5012,1,96.04,20,in_store,Y
20260812-0003,2026-08-12,S002,NP5049,1,223.44,0,in_store,Y
20260812-0004,2026-08-12,S001,NP5028,4,503.25,20,ship_from_store,Y
20260812-0005,2026-08-12,S001,NP5022,2,329.38,15,in_store,Y
20260812-0006,2026-08-12,S002,NP5003,4,397.47,10,in_store,Y
20260812-0007,2026-08-12,S006,NP5004,1,98.06,10,in_store,Y
20260812-0008,2026-08-12,S007,NP5037,2,80.44,10,ship_from_store,Y
20260812-0009,2026-08-12,S002,NP5051,1,429.02,0,ship_from_store,N
20260812-0010,2026-08-12,S008,NP5006,4,55.38,0,in_store,Y
20260812-0011,2026-08-12,S003,NP5009,2,112.78,5,in_store,Y
20260812-0012,2026-08-12,S005,NP5049,1,189.92,15,in_store,N
20260812-0013,2026-08-12,S006,NP5015,1,162.13,15,pickup,Y
20260812-0014,2026-08-12,S005,NP5052,1,302.53,20,ship_from_store,Y
20260812-0015,2026-08-12,S002,NP5003,4,397.47,10,ship_from_store,N
20260812-0016,2026-08-12,S003,NP5042,1,112.36,0,in_store,Y
20260812-0017,2026-08-12,S007,NP5068,1,77.68,10,in_store,Y
20260812-0018,2026-08-12,S004,NP5026,2,128.7,0,in_store,N
20260812-0019,2026-08-12,S003,NP5033,1,187.6,0,in_store,Y
20260812-0020,2026-08-12,S004,NP5047,2,49.36,15,ship_from_store,Y
20260812-0021,2026-08-12,S005,NP5067,1,210.43,15,ship_from_store,Y
20260812-0022,2026-08-12,S005,NP5046,1,228.91,0,in_store,N
20260812-0023,2026-08-12,S007,NP5003,2,441.63,0,pickup,Y
20260812-0024,2026-08-12,S005,NP5045,1,292.02,15,in_store,Y
20260812-0025,2026-08-12,S007,NP5068,1,86.31,0,in_store,Y
20260812-0026,2026-08-12,S003,NP5014,2,212.08,0,in_store,Y
20260812-0027,2026-08-12,S008,NP5042,4,112.36,0,pickup,Y
20260812-0028,2026-08-12,S004,NP5019,1,179.93,0,in_store,Y
20260812-0029,2026-08-12,S008,NP5009,3,100.91,15,pickup,Y
20260812-0030,2026-08-12,S004,NP5068,1,77.68,10,pickup,Y
20260812-0031,2026-08-12,S004,NP5052,1,359.25,5,in_store,Y
20260812-0032,2026-08-12,S001,NP5007,4,103.64,5,in_store,N
20260812-0033,2026-08-12,S001,NP5022,3,348.76,10,in_store,Y
20260812-0034,2026-08-12,S006,NP5031,1,145.81,15,in_store,N
20260812-0035,2026-08-12,S008,NP5004,1,108.96,0,pickup,N
20260812-0036,2026-08-12,S006,NP5006,1,47.07,15,pickup,Y
20260812-0037,2026-08-12,S001,NP5005,3,112.37,0,in_store,Y
20260812-0038,2026-08-12,S006,NP5062,2,138.8,15,pickup,N
20260812-0039,2026-08-12,S004,NP5062,3,146.96,10,in_store,Y
20260812-0040,2026-08-12,S006,NP5004,3,108.96,0,in_store,Y
20260812-0041,2026-08-12,S003,NP5040,1,91.39,15,in_store,N
20260812-0042,2026-08-12,S008,NP5016,1,551.37,15,pickup,Y
20260812-0043,2026-08-12,S006,NP5037,3,89.38,0,in_store,Y
20260812-0044,2026-08-12,S004,NP5059,1,92.57,15,in_store,Y
20260812-0045,2026-08-12,S004,NP5052,2,359.25,5,in_store,Y
20260812-0046,2026-08-12,S002,NP5036,2,132.98,15,ship_from_store,Y
20260812-0047,2026-08-12,S004,NP5025,2,121.37,0,pickup,Y
20260812-0048,2026-08-12,S001,NP5027,1,79.16,15,in_store,Y
20260812-0049,2026-08-12,S003,NP5001,1,123.28,5,in_store,Y
20260812-0050,2026-08-12,S001,NP5049,3,178.75,20,in_store,Y
20260812-0051,2026-08-12,S005,NP5021,4,73.7,0,in_store,Y
20260812-0052,2026-08-12,S006,NP5002,4,185.01,10,in_store,Y
20260812-0053,2026-08-12,S001,NP5010,1,555.58,0,ship_from_store,Y
20260812-0054,2026-08-12,S007,NP5026,1,102.96,20,in_store,Y
20260812-0055,2026-08-12,S002,NP5017,3,60.12,5,in_store,Y
20260812-0056,2026-08-12,S006,NP5015,1,181.2,5,in_store,N
20260812-0057,2026-08-12,S004,NP5030,1,128.56,0,in_store,Y
20260812-0058,2026-08-12,S003,NP5003,1,441.63,0,pickup,N
20260812-0059,2026-08-12,S005,NP5076,2,157.12,0,in_store,N
20260812-0060,2026-08-12,S001,NP5021,1,62.65,15,in_store,Y
20260812-0061,2026-08-12,S002,NP5059,2,108.91,0,in_store,N
20260812-0062,2026-08-12,S004,NP5013,1,99.43,0,in_store,Y
20260812-0063,2026-08-12,S001,NP5015,4,181.2,5,ship_from_store,Y
20260812-0064,2026-08-12,S003,NP5071,2,209.05,5,in_store,Y
20260812-0065,2026-08-12,S001,NP5076,4,157.12,0,ship_from_store,Y
20260812-0066,2026-08-12,S008,NP5012,3,114.05,5,in_store,Y
20260812-0067,2026-08-12,S002,NP5047,1,49.36,15,in_store,Y
20260812-0068,2026-08-12,S002,NP5069,1,188.06,15,in_store,Y
20260812-0069,2026-08-12,S005,NP5032,2,200.43,0,in_store,Y
20260812-0070,2026-08-12,S002,NP5017,1,50.62,20,in_store,Y
20260812-0071,2026-08-12,S004,NP5026,2,115.83,10,in_store,Y
20260812-0072,2026-08-12,S004,NP5006,1,52.61,5,in_store,Y
20260812-0073,2026-08-12,S001,NP5031,3,171.54,0,in_store,N
20260812-0074,2026-08-12,S004,NP5001,2,129.77,0,in_store,N
20260812-0075,2026-08-12,S005,NP5061,1,146.48,5,in_store,Y
20260812-0076,2026-08-12,S003,NP5050,2,74.44,0,in_store,N
20260812-0077,2026-08-12,S005,NP5062,2,146.96,10,in_store,N
20260812-0078,2026-08-12,S001,NP5007,4,87.27,20,in_store,Y
20260812-0079,2026-08-12,S007,NP5066,2,100.98,0,in_store,N
20260812-0080,2026-08-12,S001,NP5034,2,151.8,10,in_store,Y
20260812-0081,2026-08-12,S001,NP5023,1,144.84,0,ship_from_store,Y
20260812-0082,2026-08-12,S003,NP5031,2,154.39,10,in_store,N
20260812-0083,2026-08-12,S004,NP5076,4,157.12,0,in_store,N
20260812-0084,2026-08-12,S004,NP5061,4,138.77,10,pickup,N
20260812-0085,2026-08-12,S003,NP5036,4,132.98,15,ship_from_store,Y
20260812-0086,2026-08-12,S002,NP5011,1,132.66,0,ship_from_store,Y
20260812-0087,2026-08-12,S004,NP5002,1,205.57,0,ship_from_store,Y
20260812-0088,2026-08-12,S007,NP5014,1,180.27,15,in_store,Y
20260812-0089,2026-08-12,S002,NP5037,1,89.38,0,in_store,Y
20260812-0090,2026-08-12,S004,NP5038,4,178.36,10,pickup,N
20260812-0091,2026-08-12,S003,NP5060,4,141.65,15,in_store,Y
20260812-0092,2026-08-12,S002,NP5048,1,69.06,5,in_store,Y
20260812-0093,2026-08-12,S004,NP5044,1,164.7,15,ship_from_store,Y
20260812-0094,2026-08-12,S007,NP5038,4,178.36,10,ship_from_store,Y
